cid,concept,aid,problem,start,end,avg_attn,freq,n_err_events,path
tipos_retorno,Tipos e formato de retorno de método,439,233,int,||,0.1503,10,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Binar...
tipos_retorno,Tipos e formato de retorno de método,487,101,x,goal,0.1503,9,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,25,<PAD/UNK>,=,0.1499,64,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,43,int,front,0.1494,14,259,int@BasicType@LocalVariableDeclaration@VariableDeclarator@front
tipos_retorno,Tipos e formato de retorno de método,487,22,!=,fixTeen,0.1488,6,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,37,String,endswith,0.1483,6,104,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,25,int,<PAD/UNK>,0.1479,66,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,goal,0.1477,134,483,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@goal
tipos_retorno,Tipos e formato de retorno de método,439,233,boolean,boolean,0.1472,34,250,boolean@BasicType@MethodDeclaration@FormalParameter@BasicType@boolean
tipos_retorno,Tipos e formato de retorno de método,487,101,big,-,0.1472,14,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,106,int,begin,0.1469,5,228,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,31,str,str,0.1461,21,202,str@FormalParameter@MethodDeclaration@LocalVariableDeclaration@VariableDeclar...
tipos_retorno,Tipos e formato de retorno de método,439,5,c,10,0.1453,5,250,c@FormalParameter@MethodDeclaration@IfStatement@BlockStatement@ReturnStatemen...
tipos_retorno,Tipos e formato de retorno de método,487,24,&&,answer,0.1452,5,150,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,43,int,2,0.1447,5,259,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@Literal@2
tipos_retorno,Tipos e formato de retorno de método,439,12,int,boolean,0.1445,16,94,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@BasicType@boo...
tipos_retorno,Tipos e formato de retorno de método,439,1,int,||,0.1435,12,82,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
tipos_retorno,Tipos e formato de retorno de método,492,31,-,str,0.1424,7,202,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,46,int,val,0.1422,73,172,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@val
tipos_retorno,Tipos e formato de retorno de método,494,106,int,len,0.1419,7,228,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@MemberReference@len
tipos_retorno,Tipos e formato de retorno de método,487,101,k,%,0.1413,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,67,int,false,0.1403,5,228,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,494,44,nums,=,0.1398,7,88,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,1,private,sum,0.139,7,82,private@Modifier@FieldDeclaration@VariableDeclarator@sum
tipos_retorno,Tipos e formato de retorno de método,487,22,int,fixTeen,0.1383,9,288,int@BasicType@LocalVariableDeclaration@VariableDeclarator@BinaryOperation@Met...
tipos_retorno,Tipos e formato de retorno de método,487,101,big,big,0.1382,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,106,int,+,0.138,14,228,int@BasicType@VariableDeclaration@VariableDeclarator@BinaryOperation@+
tipos_retorno,Tipos e formato de retorno de método,492,37,String,x,0.1378,16,104,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,*,0.1373,15,483,int@BasicType@LocalVariableDeclaration@VariableDeclarator@BinaryOperation@Bin...
tipos_retorno,Tipos e formato de retorno de método,439,5,c,==,0.1371,23,250,c@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,494,43,int,=,0.1366,5,259,int@BasicType@FormalParameter@MethodDeclaration@ForStatement@StatementExpress...
tipos_retorno,Tipos e formato de retorno de método,439,232,int,week,0.136,5,471,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,492,39,<PAD/UNK>,=,0.1358,7,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,46,int,false,0.1357,19,172,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,492,31,String,n,0.1349,73,202,String@ReferenceType@FormalParameter@MethodDeclaration@FormalParameter@n
tipos_retorno,Tipos e formato de retorno de método,487,22,int,c,0.1342,142,288,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,439,5,true,=,0.1341,23,250,true@Literal@ReturnStatement@BlockStatement@IfStatement@IfStatement@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,494,67,nums,7,0.1322,6,228,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,106,int,-,0.1319,13,228,int@BasicType@LocalVariableDeclaration@MethodDeclaration@LocalVariableDeclara...
tipos_retorno,Tipos e formato de retorno de método,487,101,int,k,0.1316,8,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,235,int,||,0.1308,15,180,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Binar...
tipos_retorno,Tipos e formato de retorno de método,492,39,xyBalance,str,0.1294,75,162,xyBalance@MethodDeclaration@FormalParameter@str
tipos_retorno,Tipos e formato de retorno de método,494,106,int,1,0.1293,14,228,int@BasicType@LocalVariableDeclaration@VariableDeclarator@BinaryOperation@Lit...
tipos_retorno,Tipos e formato de retorno de método,494,46,val,==,0.1293,14,172,val@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@==
tipos_retorno,Tipos e formato de retorno de método,494,46,int,val,0.1288,41,172,int@BasicType@FormalParameter@val
tipos_retorno,Tipos e formato de retorno de método,494,46,int,n,0.1287,6,172,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,67,+,7,0.1282,27,228,+@BinaryOperation@ArraySelector@MemberReference@BinaryOperation@Literal@7
tipos_retorno,Tipos e formato de retorno de método,487,25,<PAD/UNK>,b,0.1276,9,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,25,<PAD/UNK>,false,0.1274,7,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,||,goal,0.1268,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,43,int,<PAD/UNK>,0.1258,60,259,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,<PAD/UNK>,goal,0.1256,17,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,12,outsideMode,outsideMode,0.1254,6,94,outsideMode@FormalParameter@MethodDeclaration@IfStatement@MemberReference@out...
tipos_retorno,Tipos e formato de retorno de método,487,22,17,==,0.1244,6,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,31,String,-,0.1243,13,202,String@ReferenceType@LocalVariableDeclaration@VariableDeclarator@MethodInvoca...
tipos_retorno,Tipos e formato de retorno de método,494,106,int,a,0.1242,6,228,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,494,43,int,front,0.1232,11,259,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,String,<PAD/UNK>,0.123,18,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,+,>,0.1225,7,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,31,String,String,0.1217,36,202,String@ReferenceType@MethodDeclaration@FormalParameter@ReferenceType@String
tipos_retorno,Tipos e formato de retorno de método,492,39,'x',str,0.1207,10,162,'x'@Literal@BinaryOperation@IfStatement@IfStatement@BinaryOperation@MethodInv...
tipos_retorno,Tipos e formato de retorno de método,439,1,int,==,0.1206,5,82,int@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@BinaryOp...
tipos_retorno,Tipos e formato de retorno de método,492,37,String,toLowerCase,0.1204,13,104,String@ReferenceType@FormalParameter@MethodDeclaration@LocalVariableDeclarati...
tipos_retorno,Tipos e formato de retorno de método,487,22,int,||,0.1203,8,288,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
tipos_retorno,Tipos e formato de retorno de método,439,233,==,-,0.1199,13,250,==@BinaryOperation@MethodInvocation@BinaryOperation@-
tipos_retorno,Tipos e formato de retorno de método,439,232,day,day,0.1198,27,471,day@MemberReference@BinaryOperation@Assignment@Assignment@BinaryOperation@Mem...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,==,0.1198,36,250,int@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@BinaryOp...
tipos_retorno,Tipos e formato de retorno de método,439,233,b,6,0.1192,19,250,b@MemberReference@BinaryOperation@Literal@6
tipos_retorno,Tipos e formato de retorno de método,487,24,int,>,0.1192,25,150,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,439,233,b,=,0.1189,17,250,b@MemberReference@BinaryOperation@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,439,1,b,+,0.1181,6,82,b@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@BinaryOpera...
tipos_retorno,Tipos e formato de retorno de método,439,233,b,6,0.1178,14,250,b@MemberReference@BinaryOperation@Assignment@Literal@6
tipos_retorno,Tipos e formato de retorno de método,492,39,<PAD/UNK>,true,0.1178,18,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,31,String,newString,0.1171,6,202,String@ReferenceType@FormalParameter@MethodDeclaration@LocalVariableDeclarati...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,==,0.1167,88,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,487,22,13,<,0.1167,5,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,67,nums,==,0.1154,23,228,nums@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@==
tipos_retorno,Tipos e formato de retorno de método,494,106,int,<PAD/UNK>,0.1153,76,228,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,boolean,str,0.1151,17,162,boolean@BasicType@MethodDeclaration@FormalParameter@str
tipos_retorno,Tipos e formato de retorno de método,494,43,int,=,0.1151,16,259,int@BasicType@ArrayCreator@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,439,232,day,==,0.1148,42,471,day@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@BinaryOpe...
tipos_retorno,Tipos e formato de retorno de método,494,43,int,nums,0.1142,5,259,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,5,5,0.114,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,46,int,0,0.1131,5,172,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@L...
tipos_retorno,Tipos e formato de retorno de método,492,31,String,String,0.1128,25,202,String@ReferenceType@LocalVariableDeclaration@MethodDeclaration@LocalVariable...
tipos_retorno,Tipos e formato de retorno de método,487,25,ac,=,0.112,6,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,43,int,=,0.1119,14,259,int@BasicType@LocalVariableDeclaration@BlockStatement@StatementExpression@Ass...
tipos_retorno,Tipos e formato de retorno de método,494,43,nums,=,0.1114,12,259,nums@FormalParameter@MethodDeclaration@IfStatement@BlockStatement@StatementEx...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,d,0.111,7,250,int@BasicType@LocalVariableDeclaration@MethodDeclaration@LocalVariableDeclara...
tipos_retorno,Tipos e formato de retorno de método,487,101,int,makeChocolate,0.1107,28,483,int@BasicType@MethodDeclaration@makeChocolate
tipos_retorno,Tipos e formato de retorno de método,439,235,int,date,0.1106,13,180,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@date
tipos_retorno,Tipos e formato de retorno de método,439,232,day,=,0.1101,32,471,day@MemberReference@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,439,235,int,>=,0.1101,55,180,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,487,101,5,=,0.11,6,483,5@Literal@BinaryOperation@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,494,106,++,=,0.11,11,228,++@MemberReference@ForControl@ForStatement@BlockStatement@StatementExpression...
tipos_retorno,Tipos e formato de retorno de método,439,13,int,speed,0.1082,21,460,int@BasicType@FormalParameter@speed
tipos_retorno,Tipos e formato de retorno de método,439,233,int,=,0.1076,12,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Assig...
tipos_retorno,Tipos e formato de retorno de método,487,101,+,-,0.1072,6,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,>=,choco,0.1067,6,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,1,int,>=,0.1058,13,82,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,439,233,public,boolean,0.1052,19,250,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,106,int,two,0.1049,5,228,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,439,12,100,60,0.1047,8,94,100@Literal@BinaryOperation@BinaryOperation@BinaryOperation@Literal@60
tipos_retorno,Tipos e formato de retorno de método,492,31,String,str,0.1042,15,202,String@ReferenceType@LocalVariableDeclaration@VariableDeclarator@MethodInvoca...
tipos_retorno,Tipos e formato de retorno de método,439,235,>=,&&,0.1038,20,180,>=@BinaryOperation@BinaryOperation@IfStatement@MethodDeclaration@IfStatement@...
tipos_retorno,Tipos e formato de retorno de método,487,101,++,s,0.1036,7,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,43,int,0,0.1036,6,259,int@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@BinaryOp...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,-,0.1032,7,250,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,492,31,=,str,0.1024,13,202,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,small,-,0.1018,6,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,"""x""",str,0.1018,5,162,"""x""@Literal@MethodInvocation@MethodInvocation@IfStatement@IfStatement@MethodI..."
tipos_retorno,Tipos e formato de retorno de método,492,37,String,a,0.1014,6,104,String@ReferenceType@FormalParameter@a
tipos_retorno,Tipos e formato de retorno de método,494,44,int,nums,0.1007,6,88,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,1,int,==,0.1005,6,82,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,494,46,nums,val,0.0997,40,172,nums@MemberReference@BinaryOperation@MemberReference@val
tipos_retorno,Tipos e formato de retorno de método,439,232,int,6,0.0996,11,471,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,46,int,length,0.099,5,172,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@M...
tipos_retorno,Tipos e formato de retorno de método,492,39,String,str,0.0984,11,162,String@ReferenceType@FormalParameter@MethodDeclaration@StatementExpression@As...
tipos_retorno,Tipos e formato de retorno de método,439,13,boolean,speed,0.0983,9,460,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,439,232,int,vacation,0.098,32,471,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@MemberReference@v...
tipos_retorno,Tipos e formato de retorno de método,439,232,boolean,speed,0.0979,7,471,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,487,24,int,answer,0.0979,6,150,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,492,39,j,strLength,0.0971,7,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,37,getSandwich,str,0.0971,8,104,getSandwich@MethodDeclaration@FormalParameter@str
tipos_retorno,Tipos e formato de retorno de método,487,101,int,=,0.096,6,483,int@BasicType@FormalParameter@MethodDeclaration@StatementExpression@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,439,5,boolean,&&,0.0959,10,250,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@B...
tipos_retorno,Tipos e formato de retorno de método,492,37,<,BreakStatement,0.0957,5,104,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,1,0.0952,6,483,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@ReturnStatement@L...
tipos_retorno,Tipos e formato de retorno de método,439,5,public,boolean,0.0951,5,250,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,&&,str,0.0949,14,162,&&@BinaryOperation@BinaryOperation@MethodInvocation@str
tipos_retorno,Tipos e formato de retorno de método,487,22,||,<,0.0944,7,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,232,day,boolean,0.0943,108,471,day@FormalParameter@MethodDeclaration@FormalParameter@BasicType@boolean
